Rank	Taxonpath	Taxon	001	002	003	004	005	006	007	008	009	010	011	012	013	014	015	016	017	018	019	020	021	022	023	024	025	026	027	028	029	030	031	032	033	034	035	036	037	038	039	040	041	042	043	044	045	046	047	048	049	050	051	052	053	054	055	056	057	058	059	060	061	062	063	064	065	066	067	068	069	070	071	072	073	074	075	076	077	078	079	080	081	082	083	084	085	086	087	088	089	090	091	092	093	094	095	096	097	098	099	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	100b	102b	104b	106b	108b	110b	112b	090b	092b	094b	096b	098b
family	Main genome;Bacteria;Bacteria (superkingdom);Acidobacteria superphylum;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae	Thermoanaerobaculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	210	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Acidobacteria superphylum;Acidobacteriota;Vicinamibacteria;Vicinamibacterales (Acidobacteria group 6);Vicinamibacteraceae	Vicinamibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	79	38	34	13	4	16	0	25	0	0	0	0	82	26	0	0	0	0	0	0	81	1	0	14	290	0	0	0	0	0	0	0	0	0	118	117	22	65	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae	Puniceicoccaceae	1796	2236	2845	2671	2663	2914	2770	45	0	24	75	36	3	0	744	1213	960	1693	1707	856	2774	523	13	40	113	24	82	2973	4403	4559	4234	4396	3670	5286	3357	71	261	144	12	49	7	1439	1923	967	51	33	22	2	37	0	3	59	273	0	209	3	0	0	16	89	67	9	83	0	48	2	0	3175	2754	1659	2075	3017	4	56	0	21	81	1199	1942	1453	1168	1265	3030	7	0	12	56	0	21	1796	2895	2	12	1513	1542	74	0	1644	2348	35	0	1882	1782	114	28	2146	1511	59	0	1415	1920	0	8	1509	1416	2028	2050	966	872	2440	2707	2276	2050	1448	2023	169	287	1	883	74	0	0	4	385	102	97	938	136	3422	369	3621	201	2530	2	3149	1	2599	270	1579
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae	Rubritaleaceae	170	329	402	261	432	701	689	0	0	0	0	0	0	0	164	73	200	781	400	790	372	674	2	11	0	31	0	229	265	259	197	325	429	160	807	0	312	0	0	0	0	884	1251	964	0	3	0	86	0	3	55	21	202	0	0	0	0	0	0	0	0	0	74	0	109	9	0	241	461	441	330	516	0	0	0	0	0	96	34	27	27	5	53	46	0	0	0	0	0	211	356	0	0	18	3	30	0	231	270	0	0	74	466	0	0	100	37	0	0	4	134	6	32	7	0	41	19	76	280	178	291	15	13	53	44	0	0	0	56	0	316	0	0	0	114	0	0	0	110	0	147	0	9	36	442	0	55	100	165
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007	DEV007	154	167	277	150	240	489	131	28	0	1	0	0	0	0	0	0	0	6	0	14	0	55	0	0	0	0	0	0	0	0	0	0	1	0	1	0	141	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	699	634	133	0	0	192	223	541	329	377	0	0	0	0	0	140	207	237	219	131	205	0	0	8	0	0	0	166	248	0	0	61	157	0	0	99	141	0	0	116	195	0	0	22	4	0	0	22	11	0	0	0	0	0	3	3	0	252	1032	304	250	276	96	0	0	0	117	0	0	0	0	0	27	0	0	0	209	0	57	0	37	0	280	0	74	0	60
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae	Pedosphaeraceae	24	44	82	0	38	69	24	0	0	0	0	0	0	0	124	173	87	113	135	130	32	24	0	0	0	0	1	196	140	118	180	188	173	406	211	2	0	8	0	0	0	157	290	229	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	66	3	32	31	92	0	0	0	0	0	49	9	29	30	25	7	0	0	0	0	0	0	37	39	0	0	403	284	2	0	135	356	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	117	232	18	43	172	114	0	0	0	0	0	0	0	0	0	0	0	152	1	0	0	0	0	0	0	103	0	589	3	130
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Lentisphaeria;Lentisphaerales;Lentisphaeraceae	Lentisphaeraceae	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	77	27	0	5	62	116	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	46	0	1	0	0	0	0	0	0	0	5	1	0	11	39	13	0	0	0	0	0	0	15	0	0	0	19	8	0	0	51	169	0	0	1123	480	15	2	1381	799	46	13	1376	1181	66	32	459	354	657	816	387	885	212	116	114	35	18	0	275	33	28	134	6	62	9	0	0	2	0	0	0	1987	38	2359	213	2464	319	28	0	27	0	33
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Lentisphaeria;Victivallales;Arctic95B-14	Arctic95B-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	33	26	34	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Kiritimatiellae;Kiritimatiellales;Kiritimatiellaceae	Kiritimatiellaceae	309	315	590	910	981	1018	1018	62	26	2	61	54	30	19	102	386	267	312	603	341	590	147	0	0	0	0	0	103	135	71	105	109	122	111	36	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	614	609	348	724	627	3	1	0	0	8	540	951	494	541	688	942	115	120	35	66	55	27	1131	1377	58	46	794	1135	11	77	7	0	0	0	0	0	0	0	3	0	0	0	0	23	0	0	6	0	0	0	34	254	8	860	1864	978	899	873	0	0	0	107	0	352	0	156	35	25	45	692	0	0	0	11	0	0	0	2024	239	1425	49	7
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae	Pirellulaceae	2246	2459	3594	4652	3180	3825	3753	7	27	1	0	10	342	0	428	150	591	1062	1041	1775	1084	1663	10	8	1	3	0	215	275	468	448	432	682	100	239	0	135	0	0	36	0	656	855	901	0	8	0	28	88	2	50	96	0	108	0	0	2	0	3	29	0	50	2008	287	321	0	0	4061	3168	3681	3504	4045	0	3	47	0	45	5768	7948	4243	4290	4423	7141	21	142	64	13	75	23	1096	1705	16	79	2215	3607	132	16	5712	7504	7	136	7445	3564	504	292	6436	3909	126	89	3738	5495	85	4	8914	6454	9346	8289	9897	13352	31746	31180	8311	6862	8115	6343	634	720	795	1479	93	849	2331	811	392	669	87	1044	12	12861	1751	10924	460	6531	361	2027	80	3731	461	4397
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae	Rubinisphaeraceae	7	1	42	32	13	51	70	0	0	0	0	0	0	0	0	231	38	1	0	9	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	161	277	148	137	393	0	0	0	0	0	220	136	173	140	110	248	0	0	0	0	0	0	13	13	0	77	98	265	0	0	660	800	0	0	492	202	1	3	161	128	1	5	95	34	0	0	43	197	286	0	19	438	2705	1838	332	170	468	546	0	0	0	491	0	665	0	0	0	0	0	469	0	901	0	293	4	139	0	44	0	196	0	600
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Planctomycetales;Gimesiaceae	Gimesiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	88	3	9	7	12	0	0	0	0	0	0	0	0	0	0	0	49	0	0	3846	3426	0	42	625	398	15	4	638	352	0	0	389	526	0	0	1395	833	1280	1050	1738	1847	1251	1033	11	1	12	1	0	78	0	0	0	117	184	0	2	0	0	0	0	1062	51	1145	0	683	2	0	0	0	0	3164
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Phycisphaerae;MSBL9;SG8-4	SG8-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Phycisphaerae;MSBL9;SM23-30	SM23-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae	Phycisphaeraceae	2390	2694	3217	4202	2861	4188	3246	13	72	12	19	22	0	0	511	854	819	1529	1242	1978	1735	1724	2	45	3	52	7	491	663	531	954	689	538	1040	455	33	610	3	0	131	166	1264	1595	828	38	42	37	0	0	0	9	0	32	137	313	0	0	14	0	12	24	33	3079	1127	279	0	0	3088	2899	2033	2122	2823	4	24	0	8	11	2043	2765	1896	1328	2316	3285	0	1	0	0	1	0	1452	1776	25	22	1383	1027	42	18	5778	7460	23	269	6660	4605	351	330	7101	6033	380	223	5301	6471	597	54	7136	5745	6566	8095	12356	11050	7320	5149	3545	2479	2995	2944	1236	326	315	1453	1825	727	878	1175	706	638	137	326	70	11832	1093	11481	1491	9300	2311	2689	114	2263	161	4973
family	Main genome;Bacteria;Bacteria (superkingdom);Spirochaetes superphylum;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae	Spirochaetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	89	15	0	108	18	0	0	0	0	0	0	0	0	0	0	16	97	299	0	0	0	0	0	0	0	0	0	0	104	749	0	0	0	15	0	0	57	53	223	0	11	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Spirochaetes superphylum;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae	Leptospiraceae	37	12	42	10	19	27	0	46	0	1	8	55	0	9	0	54	11	0	3	0	59	0	9	33	23	39	9	2	18	0	0	0	0	0	0	25	17	36	84	22	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	51	0	0	0	52	61	112	53	127	0	0	0	0	0	0	0	0	0	8	0	0	5	0	20	117	0	1	15	33	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	11	0	0	0	0	0	0	7	60	0	23	0
family	Main genome;Bacteria;Bacteria (superkingdom);Halanaerobiaeota superphylum;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halanaerobiaceae	Halanaerobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	91	30	94	28	199	70	222	0	0	0	0	17	0	44	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Fusobacteria superphylum;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae	Fusobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	9	27	27	75	160	22	74	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Fusobacteria superphylum;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae	Leptotrichiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Thermotogota superphylum;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae	Petrotogaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Nitrospirae superphylum;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae	Nitrospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	149	11	6	9364	6349	33	11	8449	9712	367	6	16514	11748	16076	19688	4626	3558	723	17	0	71	0	0	131	9	52	3	88	8	0	641	0	0	155	0	0	187	10	15091	98	14266	1326	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Nitrospirae superphylum;Methylomirabilota;Methylomirabilia;Methylomirabilales;Methylomirabilaceae	Methylomirabilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Nitrospirae superphylum;Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae	Nitrospinaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	156	0	6	10	93	1	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	221	0	9	4737	3748	815	534	10951	8284	7	75	6654	7540	120	28	17506	14836	15668	19506	6961	6982	4607	0	0	0	0	0	36	138	0	2	157	143	0	2	246	0	166	0	0	8239	2688	18649	22	12246	459	0	0	0	0	215
family	Main genome;Bacteria;Bacteria (superkingdom);Nitrospinae Tectomicrobia group;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae	Entotheonellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	5	0	0	521	322	857	932	174	37	0	0	0	0	0	0	24	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0
family	Main genome;Archaea;Archaea (superkingdom);Euryarchaea sensu lato superphylum;Halobacterota;Halobacteria;Halobacterales;Halococcaceae	Halococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	7	11	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Archaea;Archaea (superkingdom);Euryarchaea sensu lato superphylum;Halobacterota;Halobacteria;Halobacterales;Halomicrobiaceae	Halomicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	1	1	849	801	1048	989	451	285	200	122	172	176	93	97	164	72	187	138	14	134	89	3	0	0	3	0	23	73	83	73	72	384	851	0	0	0	0	0	1	1303	3444	838	662	283	301	0	0	0	0	2
family	Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae	Nitrosopumilaceae	0	0	57	16	57	1	0	0	14	24	0	0	28	2	0	29	9	4	0	17	71	6	33	55	6	0	12	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	5	1	30	0	0	0	394	0	261	305	112	10	0	46	2	1	2	0	62	1	42	0	1	0	1	26	46	15	32	45	57	61	0	5	0	361	492	265	249	313	677	133	143	47	5	96	122	0	80	69	2	513	360	751	409	8702	3801	15100	9599	13797	18247	31079	43631	34496	36366	56340	49059	25103	67120	62014	68569	55902	81352	41325	47246	69379	38794	50222	7327	4032	11197	1729	2853	243576	222405	279186	185030	240911	287890	79194	4558	3632	6577	9170	5054	52788	27174	111697	64209	216349	48997	254165	4	216	986	3059	6683
genus	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Photobacterium	Photobacterium	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	57	48	193	7	53	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	41	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	4	0	0	0	2	0	0	1	3	0	0	48	16	40	140	23	1	7	0	0	0	31	0	0	0	0	0	273	0	0	0	0	0	0	0	0	17	0	1	0	6	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio	Vibrio	0	0	0	14	26	9	59	0	0	0	0	0	0	0	39	0	19	4	13	8	44	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	1	0	10	371	8	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	86	130	0	0	0	8	0	0	0	0	0	0	1	1	22	0	4	0	0	0	0	9	0	0	9	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	58	4	0	0	0	140	2	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Enterovibrio	Enterovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	3	26	26	1	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Aestuariibacter	Aestuariibacter	3	7	0	142	15	10	12	1	76	0	0	0	180	133	20	0	0	0	0	316	139	47	0	0	0	88	0	0	0	0	151	102	0	0	9	0	24	0	0	0	450	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	125	33	0	0	0	72	0	0	0	98	44	19	6	2	0	7	8	0	0	65	0	0	4	0	0	25	334	59	0	0	4	44	0	0	134	399	15	39	11	16	0	0	18	27	1	0	360	0	550	256	0	283	5	63	20	78	230	0	0	20	6819	2731	0	599	861	325	0	0	0	0	0	225	79	15	0	44	3	5	0	589	0	4
genus	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Alteromonas	Alteromonas	586	535	773	1908	794	302	187	647	323	244	507	359	400	11	128	28	258	659	519	225	844	356	41	38	20	127	59	1	182	2	0	219	4	26	166	0	130	0	283	2	259	6	0	4	14	2	46	136	0	88	0	52	91	0	549	0	62	2	0	86	151	12	0	0	691	0	117	504	111	186	606	955	1221	800	417	178	878	84	1583	334	40	1077	721	61	368	32	35	20	78	1074	1292	1057	337	92	423	31	71	410	887	13	18	584	1405	826	289	667	544	667	993	957	965	383	408	936	70292	1294	3419	499	562	935	333	724	1	18	0	15113	30938	2562	6727	943	1240	634	1089	234	500	32	134	38	962	2829	1075	2647	1705	1531	1763	3869	176	98	363
genus	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Paraglaciecola	Paraglaciecola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	545	17	627	6011	1157	0	143	77	0	49	248	0	147	624	1	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
